Spin,Symbols,Reel1,Payout,Win
57534,Lemon-Lemon-Lemon,Lemon,4,1
57535,Bell-Cherry-Bell,Bell,0,0
57536,Cherry-Bell-Cherry,Cherry,0,0
57537,Cherry-Lemon-Cherry,Cherry,0,0
57538,Cherry-Cherry-Lemon,Cherry,0,0
57539,Cherry-Bell-Cherry,Cherry,0,0
57540,Lemon-Cherry-Lemon,Lemon,0,0
57541,Lemon-Lemon-Cherry,Lemon,0,0
57542,Lemon-Cherry-Lemon,Lemon,0,0
57543,Cherry-Lemon-Cherry,Cherry,0,0
57544,Bell-Cherry-Cherry,Bell,0,0
57545,Bar-Cherry-Lemon,Bar,0,0
57546,Lemon-Lemon-Bar,Lemon,0,0
57547,Lemon-Bar-Lemon,Lemon,0,0
57548,Lemon-Cherry-Cherry,Lemon,0,0
57549,Cherry-Cherry-Bell,Cherry,0,0
57550,Cherry-Cherry-Seven,Cherry,0,0
57551,Cherry-Seven-Lemon,Cherry,0,0
57552,Cherry-Cherry-Bar,Cherry,0,0
57553,Lemon-Cherry-Cherry,Lemon,0,0
57554,Cherry-Lemon-Lemon,Cherry,0,0
57555,Cherry-Bar-Cherry,Cherry,0,0
57556,Lemon-Cherry-Bell,Lemon,0,0
57557,Lemon-Cherry-Cherry,Lemon,0,0
57558,Cherry-Cherry-Cherry,Cherry,2,1
57559,Cherry-Lemon-Cherry,Cherry,0,0
57560,Lemon-Cherry-Lemon,Lemon,0,0
57561,Cherry-Cherry-Cherry,Cherry,2,1
57562,Lemon-Cherry-Cherry,Lemon,0,0
57563,Lemon-Bell-Cherry,Lemon,0,0
57564,Cherry-Cherry-Cherry,Cherry,2,1
57565,Cherry-Cherry-Lemon,Cherry,0,0
57566,Cherry-Bell-Cherry,Cherry,0,0
57567,Cherry-Lemon-Bell,Cherry,0,0
57568,Cherry-Lemon-Bar,Cherry,0,0
57569,Bell-Bell-Cherry,Bell,0,0
57570,Lemon-Cherry-Lemon,Lemon,0,0
57571,Cherry-Lemon-Bell,Cherry,0,0
57572,Cherry-Cherry-Lemon,Cherry,0,0
57573,Lemon-Bar-Cherry,Lemon,0,0
57574,Cherry-Bell-Cherry,Cherry,0,0
57575,Bell-Bell-Bell,Bell,10,1
57576,Lemon-Cherry-Cherry,Lemon,0,0
57577,Cherry-Cherry-Lemon,Cherry,0,0
57578,Cherry-Cherry-Bar,Cherry,0,0
57579,Lemon-Lemon-Cherry,Lemon,0,0
57580,Bell-Lemon-Lemon,Bell,0,0
57581,Bar-Seven-Seven,Bar,0,0
57582,Lemon-Lemon-Cherry,Lemon,0,0
57583,Lemon-Seven-Lemon,Lemon,0,0
57584,Lemon-Cherry-Cherry,Lemon,0,0
57585,Cherry-Lemon-Seven,Cherry,0,0
57586,Lemon-Cherry-Lemon,Lemon,0,0
57587,Cherry-Cherry-Cherry,Cherry,2,1
57588,Cherry-Cherry-Cherry,Cherry,2,1
57589,Cherry-Bell-Lemon,Cherry,0,0
57590,Seven-Lemon-Cherry,Seven,0,0
57591,Cherry-Lemon-Lemon,Cherry,0,0
57592,Lemon-Lemon-Lemon,Lemon,4,1
57593,Bar-Bar-Cherry,Bar,0,0
57594,Cherry-Bar-Cherry,Cherry,0,0
57595,Cherry-Cherry-Bell,Cherry,0,0
57596,Cherry-Bell-Lemon,Cherry,0,0
57597,Cherry-Cherry-Bell,Cherry,0,0
57598,Cherry-Cherry-Bar,Cherry,0,0
57599,Cherry-Cherry-Cherry,Cherry,2,1
57600,Cherry-Lemon-Cherry,Cherry,0,0
57601,Bell-Cherry-Bell,Bell,0,0
57602,Cherry-Cherry-Cherry,Cherry,2,1
57603,Bar-Cherry-Lemon,Bar,0,0
57604,Bar-Lemon-Cherry,Bar,0,0
57605,Bell-Bell-Cherry,Bell,0,0
57606,Lemon-Lemon-Lemon,Lemon,4,1
57607,Bar-Bar-Lemon,Bar,0,0
57608,Bar-Cherry-Cherry,Bar,0,0
57609,Lemon-Cherry-Cherry,Lemon,0,0
57610,Lemon-Lemon-Cherry,Lemon,0,0
57611,Cherry-Lemon-Cherry,Cherry,0,0
57612,Cherry-Bar-Cherry,Cherry,0,0
57613,Cherry-Bell-Lemon,Cherry,0,0
57614,Cherry-Bell-Cherry,Cherry,0,0
57615,Cherry-Cherry-Bar,Cherry,0,0
57616,Cherry-Lemon-Cherry,Cherry,0,0
57617,Cherry-Lemon-Cherry,Cherry,0,0
57618,Lemon-Lemon-Lemon,Lemon,4,1
57619,Lemon-Seven-Lemon,Lemon,0,0
57620,Bar-Cherry-Lemon,Bar,0,0
57621,Cherry-Cherry-Cherry,Cherry,2,1
57622,Cherry-Seven-Lemon,Cherry,0,0
57623,Lemon-Lemon-Cherry,Lemon,0,0
57624,Bell-Cherry-Lemon,Bell,0,0
57625,Bar-Cherry-Bell,Bar,0,0
57626,Bell-Lemon-Seven,Bell,0,0
57627,Cherry-Lemon-Cherry,Cherry,0,0
57628,Lemon-Cherry-Cherry,Lemon,0,0
57629,Lemon-Cherry-Cherry,Lemon,0,0
57630,Bar-Cherry-Lemon,Bar,0,0
57631,Lemon-Cherry-Bell,Lemon,0,0
57632,Lemon-Lemon-Cherry,Lemon,0,0
57633,Bar-Lemon-Cherry,Bar,0,0
57634,Lemon-Cherry-Bell,Lemon,0,0
57635,Seven-Lemon-Lemon,Seven,0,0
57636,Cherry-Cherry-Bar,Cherry,0,0
57637,Lemon-Cherry-Cherry,Lemon,0,0
57638,Bell-Bar-Bell,Bell,0,0
57639,Cherry-Lemon-Cherry,Cherry,0,0
57640,Bell-Cherry-Bar,Bell,0,0
57641,Bell-Lemon-Lemon,Bell,0,0
57642,Cherry-Cherry-Lemon,Cherry,0,0
57643,Cherry-Cherry-Cherry,Cherry,2,1
57644,Lemon-Cherry-Lemon,Lemon,0,0
57645,Lemon-Lemon-Cherry,Lemon,0,0
57646,Cherry-Bar-Cherry,Cherry,0,0
57647,Bell-Cherry-Cherry,Bell,0,0
57648,Cherry-Cherry-Lemon,Cherry,0,0
57649,Cherry-Cherry-Bell,Cherry,0,0
57650,Bell-Lemon-Cherry,Bell,0,0
57651,Lemon-Cherry-Bar,Lemon,0,0
57652,Lemon-Bell-Cherry,Lemon,0,0
57653,Cherry-Cherry-Lemon,Cherry,0,0
57654,Lemon-Bell-Lemon,Lemon,0,0
57655,Cherry-Lemon-Lemon,Cherry,0,0
57656,Lemon-Cherry-Lemon,Lemon,0,0
57657,Cherry-Cherry-Lemon,Cherry,0,0
57658,Lemon-Lemon-Lemon,Lemon,4,1
57659,Lemon-Bar-Bell,Lemon,0,0
57660,Cherry-Lemon-Cherry,Cherry,0,0
57661,Lemon-Bell-Cherry,Lemon,0,0
57662,Lemon-Bell-Bell,Lemon,0,0
57663,Cherry-Lemon-Bar,Cherry,0,0
57664,Cherry-Lemon-Bar,Cherry,0,0
57665,Cherry-Lemon-Cherry,Cherry,0,0
57666,Lemon-Lemon-Bell,Lemon,0,0
57667,Lemon-Bell-Bar,Lemon,0,0
57668,Lemon-Lemon-Lemon,Lemon,4,1
57669,Lemon-Lemon-Cherry,Lemon,0,0
57670,Lemon-Bell-Cherry,Lemon,0,0
57671,Cherry-Cherry-Lemon,Cherry,0,0
57672,Cherry-Lemon-Cherry,Cherry,0,0
57673,Bell-Lemon-Lemon,Bell,0,0
57674,Cherry-Cherry-Cherry,Cherry,2,1
57675,Cherry-Bar-Cherry,Cherry,0,0
57676,Cherry-Cherry-Lemon,Cherry,0,0
57677,Cherry-Cherry-Lemon,Cherry,0,0
57678,Lemon-Bell-Seven,Lemon,0,0
57679,Cherry-Cherry-Bell,Cherry,0,0
57680,Lemon-Bell-Lemon,Lemon,0,0
57681,Cherry-Lemon-Lemon,Cherry,0,0
57682,Cherry-Lemon-Bell,Cherry,0,0
57683,Lemon-Cherry-Bell,Lemon,0,0
57684,Cherry-Cherry-Cherry,Cherry,2,1
57685,Lemon-Lemon-Cherry,Lemon,0,0
57686,Bar-Seven-Bell,Bar,0,0
57687,Bar-Cherry-Lemon,Bar,0,0
57688,Cherry-Cherry-Cherry,Cherry,2,1
57689,Cherry-Bell-Cherry,Cherry,0,0
57690,Cherry-Bell-Cherry,Cherry,0,0
57691,Cherry-Bell-Lemon,Cherry,0,0
57692,Lemon-Cherry-Cherry,Lemon,0,0
57693,Cherry-Cherry-Lemon,Cherry,0,0
57694,Lemon-Cherry-Seven,Lemon,0,0
57695,Seven-Lemon-Cherry,Seven,0,0
57696,Cherry-Cherry-Bell,Cherry,0,0
57697,Lemon-Lemon-Lemon,Lemon,4,1
57698,Cherry-Bar-Cherry,Cherry,0,0
57699,Cherry-Cherry-Cherry,Cherry,2,1
57700,Lemon-Cherry-Bell,Lemon,0,0
57701,Lemon-Bell-Lemon,Lemon,0,0
57702,Cherry-Cherry-Lemon,Cherry,0,0
57703,Lemon-Lemon-Lemon,Lemon,4,1
57704,Bell-Bell-Lemon,Bell,0,0
57705,Bell-Lemon-Cherry,Bell,0,0
57706,Cherry-Lemon-Cherry,Cherry,0,0
57707,Bell-Cherry-Lemon,Bell,0,0
57708,Cherry-Cherry-Cherry,Cherry,2,1
57709,Bell-Lemon-Lemon,Bell,0,0
57710,Cherry-Lemon-Cherry,Cherry,0,0
57711,Cherry-Cherry-Lemon,Cherry,0,0
57712,Cherry-Cherry-Cherry,Cherry,2,1
57713,Cherry-Lemon-Cherry,Cherry,0,0
57714,Lemon-Cherry-Bar,Lemon,0,0
57715,Bar-Cherry-Lemon,Bar,0,0
57716,Lemon-Bar-Cherry,Lemon,0,0
57717,Lemon-Lemon-Bell,Lemon,0,0
57718,Cherry-Cherry-Bell,Cherry,0,0
57719,Lemon-Cherry-Cherry,Lemon,0,0
57720,Cherry-Cherry-Lemon,Cherry,0,0
57721,Cherry-Lemon-Cherry,Cherry,0,0
57722,Cherry-Cherry-Cherry,Cherry,2,1
57723,Cherry-Lemon-Bell,Cherry,0,0
57724,Lemon-Lemon-Bar,Lemon,0,0
57725,Cherry-Bell-Lemon,Cherry,0,0
57726,Lemon-Bar-Lemon,Lemon,0,0
57727,Bell-Lemon-Lemon,Bell,0,0
57728,Cherry-Bell-Lemon,Cherry,0,0
57729,Seven-Bell-Bell,Seven,0,0
57730,Cherry-Cherry-Cherry,Cherry,2,1
57731,Bar-Bell-Cherry,Bar,0,0
57732,Lemon-Cherry-Lemon,Lemon,0,0
57733,Cherry-Cherry-Bell,Cherry,0,0
57734,Bell-Cherry-Lemon,Bell,0,0
57735,Bell-Bar-Lemon,Bell,0,0
57736,Cherry-Bar-Cherry,Cherry,0,0
57737,Lemon-Bar-Cherry,Lemon,0,0
57738,Lemon-Cherry-Bar,Lemon,0,0
57739,Cherry-Lemon-Cherry,Cherry,0,0
57740,Lemon-Bar-Cherry,Lemon,0,0
57741,Lemon-Lemon-Bell,Lemon,0,0
57742,Lemon-Bar-Lemon,Lemon,0,0
57743,Seven-Lemon-Seven,Seven,0,0
57744,Cherry-Bell-Lemon,Cherry,0,0
57745,Cherry-Bar-Cherry,Cherry,0,0
57746,Cherry-Cherry-Lemon,Cherry,0,0
57747,Cherry-Bell-Cherry,Cherry,0,0
57748,Cherry-Cherry-Bell,Cherry,0,0
57749,Bar-Cherry-Lemon,Bar,0,0
57750,Lemon-Cherry-Cherry,Lemon,0,0
57751,Cherry-Lemon-Cherry,Cherry,0,0
57752,Lemon-Cherry-Lemon,Lemon,0,0
57753,Cherry-Lemon-Cherry,Cherry,0,0
57754,Lemon-Lemon-Cherry,Lemon,0,0
57755,Lemon-Bell-Cherry,Lemon,0,0
57756,Cherry-Bell-Cherry,Cherry,0,0
57757,Bell-Lemon-Seven,Bell,0,0
57758,Lemon-Lemon-Cherry,Lemon,0,0
57759,Bell-Lemon-Lemon,Bell,0,0
57760,Lemon-Lemon-Cherry,Lemon,0,0
57761,Bar-Cherry-Cherry,Bar,0,0
57762,Cherry-Lemon-Cherry,Cherry,0,0
57763,Lemon-Cherry-Bar,Lemon,0,0
57764,Lemon-Lemon-Cherry,Lemon,0,0
57765,Cherry-Lemon-Lemon,Cherry,0,0
57766,Lemon-Lemon-Cherry,Lemon,0,0
57767,Cherry-Bar-Lemon,Cherry,0,0
57768,Lemon-Cherry-Bell,Lemon,0,0
57769,Bell-Seven-Cherry,Bell,0,0
57770,Lemon-Lemon-Bell,Lemon,0,0
57771,Cherry-Cherry-Cherry,Cherry,2,1
57772,Cherry-Lemon-Cherry,Cherry,0,0
57773,Bell-Lemon-Bell,Bell,0,0
57774,Lemon-Lemon-Lemon,Lemon,4,1
57775,Cherry-Cherry-Cherry,Cherry,2,1
57776,Lemon-Bell-Bar,Lemon,0,0
57777,Cherry-Lemon-Lemon,Cherry,0,0
57778,Cherry-Cherry-Cherry,Cherry,2,1
57779,Lemon-Bar-Cherry,Lemon,0,0
57780,Lemon-Cherry-Lemon,Lemon,0,0
57781,Cherry-Lemon-Cherry,Cherry,0,0
57782,Cherry-Cherry-Cherry,Cherry,2,1
57783,Lemon-Lemon-Cherry,Lemon,0,0
57784,Cherry-Lemon-Lemon,Cherry,0,0
57785,Cherry-Cherry-Cherry,Cherry,2,1
57786,Lemon-Bell-Cherry,Lemon,0,0
57787,Lemon-Lemon-Cherry,Lemon,0,0
57788,Cherry-Cherry-Lemon,Cherry,0,0
57789,Cherry-Cherry-Cherry,Cherry,2,1
57790,Seven-Cherry-Bar,Seven,0,0
57791,Cherry-Cherry-Lemon,Cherry,0,0
57792,Bell-Lemon-Cherry,Bell,0,0
57793,Lemon-Lemon-Bar,Lemon,0,0
57794,Cherry-Cherry-Lemon,Cherry,0,0
57795,Cherry-Lemon-Cherry,Cherry,0,0
57796,Cherry-Bell-Cherry,Cherry,0,0
57797,Bar-Bell-Cherry,Bar,0,0
57798,Cherry-Lemon-Bell,Cherry,0,0
57799,Bell-Cherry-Lemon,Bell,0,0
57800,Cherry-Lemon-Cherry,Cherry,0,0
57801,Bell-Cherry-Lemon,Bell,0,0
57802,Cherry-Cherry-Cherry,Cherry,2,1
57803,Cherry-Cherry-Lemon,Cherry,0,0
57804,Bell-Cherry-Lemon,Bell,0,0
57805,Cherry-Cherry-Lemon,Cherry,0,0
57806,Cherry-Seven-Cherry,Cherry,0,0
57807,Seven-Bell-Cherry,Seven,0,0
57808,Cherry-Lemon-Bar,Cherry,0,0
57809,Bell-Lemon-Bar,Bell,0,0
57810,Bell-Cherry-Bell,Bell,0,0
57811,Lemon-Lemon-Lemon,Lemon,4,1
57812,Lemon-Cherry-Cherry,Lemon,0,0
57813,Bar-Cherry-Lemon,Bar,0,0
57814,Lemon-Cherry-Cherry,Lemon,0,0
57815,Lemon-Lemon-Lemon,Lemon,4,1
57816,Lemon-Lemon-Bell,Lemon,0,0
57817,Cherry-Cherry-Lemon,Cherry,0,0
57818,Bell-Bar-Cherry,Bell,0,0
57819,Lemon-Cherry-Cherry,Lemon,0,0
57820,Cherry-Lemon-Lemon,Cherry,0,0
57821,Cherry-Cherry-Lemon,Cherry,0,0
57822,Lemon-Cherry-Lemon,Lemon,0,0
57823,Cherry-Cherry-Cherry,Cherry,2,1
57824,Cherry-Cherry-Lemon,Cherry,0,0
57825,Cherry-Cherry-Lemon,Cherry,0,0
57826,Cherry-Cherry-Cherry,Cherry,2,1
57827,Cherry-Cherry-Lemon,Cherry,0,0
57828,Cherry-Cherry-Bell,Cherry,0,0
57829,Lemon-Cherry-Bell,Lemon,0,0
57830,Bell-Cherry-Lemon,Bell,0,0
57831,Bell-Bar-Cherry,Bell,0,0
57832,Bar-Cherry-Lemon,Bar,0,0
57833,Lemon-Lemon-Cherry,Lemon,0,0
57834,Cherry-Cherry-Bell,Cherry,0,0
57835,Cherry-Lemon-Cherry,Cherry,0,0
57836,Seven-Bell-Lemon,Seven,0,0
57837,Cherry-Bell-Lemon,Cherry,0,0
57838,Cherry-Lemon-Cherry,Cherry,0,0
57839,Cherry-Cherry-Bell,Cherry,0,0
57840,Cherry-Lemon-Cherry,Cherry,0,0
57841,Lemon-Cherry-Lemon,Lemon,0,0
57842,Lemon-Cherry-Bell,Lemon,0,0
57843,Bell-Lemon-Lemon,Bell,0,0
57844,Cherry-Seven-Lemon,Cherry,0,0
57845,Cherry-Bar-Bar,Cherry,0,0
57846,Lemon-Bell-Cherry,Lemon,0,0
57847,Cherry-Cherry-Lemon,Cherry,0,0
57848,Lemon-Lemon-Cherry,Lemon,0,0
57849,Cherry-Cherry-Cherry,Cherry,2,1
57850,Cherry-Lemon-Lemon,Cherry,0,0
57851,Cherry-Bar-Lemon,Cherry,0,0
57852,Cherry-Cherry-Lemon,Cherry,0,0
57853,Bell-Cherry-Cherry,Bell,0,0
57854,Lemon-Cherry-Cherry,Lemon,0,0
57855,Bar-Lemon-Lemon,Bar,0,0
57856,Bell-Lemon-Cherry,Bell,0,0
57857,Bell-Cherry-Cherry,Bell,0,0
57858,Bar-Cherry-Lemon,Bar,0,0
57859,Lemon-Cherry-Bell,Lemon,0,0
57860,Cherry-Lemon-Lemon,Cherry,0,0
57861,Lemon-Cherry-Cherry,Lemon,0,0
57862,Bell-Cherry-Bell,Bell,0,0
57863,Seven-Bar-Cherry,Seven,0,0
57864,Lemon-Bell-Cherry,Lemon,0,0
57865,Cherry-Bell-Cherry,Cherry,0,0
57866,Cherry-Bar-Cherry,Cherry,0,0
57867,Cherry-Cherry-Lemon,Cherry,0,0
57868,Cherry-Cherry-Lemon,Cherry,0,0
57869,Cherry-Lemon-Cherry,Cherry,0,0
57870,Cherry-Lemon-Cherry,Cherry,0,0
57871,Cherry-Bar-Cherry,Cherry,0,0
57872,Cherry-Cherry-Cherry,Cherry,2,1
57873,Bar-Cherry-Bar,Bar,0,0
57874,Cherry-Cherry-Bar,Cherry,0,0
57875,Bell-Cherry-Bell,Bell,0,0
57876,Lemon-Cherry-Cherry,Lemon,0,0
57877,Cherry-Cherry-Bar,Cherry,0,0
57878,Lemon-Lemon-Cherry,Lemon,0,0
57879,Cherry-Cherry-Cherry,Cherry,2,1
57880,Cherry-Bell-Lemon,Cherry,0,0
57881,Lemon-Cherry-Bell,Lemon,0,0
57882,Bar-Bell-Bell,Bar,0,0
57883,Lemon-Cherry-Cherry,Lemon,0,0
57884,Bell-Lemon-Lemon,Bell,0,0
57885,Seven-Cherry-Cherry,Seven,0,0
57886,Bar-Bar-Bell,Bar,0,0
57887,Cherry-Cherry-Cherry,Cherry,2,1
57888,Bell-Cherry-Bell,Bell,0,0
57889,Cherry-Lemon-Lemon,Cherry,0,0
57890,Cherry-Lemon-Bell,Cherry,0,0
57891,Cherry-Cherry-Lemon,Cherry,0,0
57892,Cherry-Lemon-Cherry,Cherry,0,0
57893,Lemon-Lemon-Bell,Lemon,0,0
57894,Cherry-Cherry-Bell,Cherry,0,0
57895,Lemon-Seven-Lemon,Lemon,0,0
57896,Bar-Cherry-Cherry,Bar,0,0
57897,Lemon-Cherry-Lemon,Lemon,0,0
57898,Lemon-Lemon-Lemon,Lemon,4,1
57899,Bar-Cherry-Cherry,Bar,0,0
57900,Cherry-Lemon-Cherry,Cherry,0,0
57901,Cherry-Bell-Lemon,Cherry,0,0
57902,Lemon-Cherry-Cherry,Lemon,0,0
57903,Cherry-Cherry-Bell,Cherry,0,0
57904,Lemon-Bell-Bell,Lemon,0,0
57905,Cherry-Cherry-Cherry,Cherry,2,1
57906,Lemon-Cherry-Cherry,Lemon,0,0
57907,Bar-Cherry-Cherry,Bar,0,0
57908,Lemon-Lemon-Cherry,Lemon,0,0
57909,Lemon-Lemon-Bell,Lemon,0,0
57910,Cherry-Lemon-Cherry,Cherry,0,0
57911,Cherry-Lemon-Cherry,Cherry,0,0
57912,Bell-Bell-Cherry,Bell,0,0
57913,Cherry-Bar-Lemon,Cherry,0,0
57914,Cherry-Bar-Bell,Cherry,0,0
57915,Bell-Seven-Lemon,Bell,0,0
57916,Cherry-Cherry-Lemon,Cherry,0,0
57917,Cherry-Bell-Cherry,Cherry,0,0
57918,Cherry-Cherry-Cherry,Cherry,2,1
57919,Cherry-Cherry-Bell,Cherry,0,0
57920,Cherry-Lemon-Lemon,Cherry,0,0
57921,Lemon-Bell-Seven,Lemon,0,0
57922,Bell-Seven-Lemon,Bell,0,0
57923,Cherry-Bar-Cherry,Cherry,0,0
57924,Cherry-Cherry-Lemon,Cherry,0,0
57925,Lemon-Lemon-Cherry,Lemon,0,0
57926,Cherry-Cherry-Cherry,Cherry,2,1
57927,Cherry-Cherry-Bell,Cherry,0,0
57928,Lemon-Bar-Bell,Lemon,0,0
57929,Cherry-Lemon-Bar,Cherry,0,0
57930,Cherry-Lemon-Cherry,Cherry,0,0
57931,Cherry-Cherry-Cherry,Cherry,2,1
57932,Cherry-Cherry-Cherry,Cherry,2,1
57933,Cherry-Cherry-Lemon,Cherry,0,0
57934,Cherry-Bell-Lemon,Cherry,0,0
57935,Lemon-Lemon-Cherry,Lemon,0,0
57936,Cherry-Lemon-Lemon,Cherry,0,0
57937,Cherry-Lemon-Cherry,Cherry,0,0
57938,Cherry-Lemon-Cherry,Cherry,0,0
57939,Cherry-Cherry-Cherry,Cherry,2,1
57940,Cherry-Bell-Lemon,Cherry,0,0
57941,Cherry-Cherry-Bell,Cherry,0,0
57942,Cherry-Cherry-Lemon,Cherry,0,0
57943,Bell-Bell-Seven,Bell,0,0
57944,Cherry-Cherry-Lemon,Cherry,0,0
57945,Lemon-Lemon-Cherry,Lemon,0,0
57946,Lemon-Cherry-Lemon,Lemon,0,0
57947,Bar-Bell-Cherry,Bar,0,0
57948,Lemon-Lemon-Cherry,Lemon,0,0
57949,Cherry-Cherry-Lemon,Cherry,0,0
57950,Cherry-Seven-Bar,Cherry,0,0
57951,Seven-Bar-Cherry,Seven,0,0
57952,Cherry-Seven-Cherry,Cherry,0,0
57953,Lemon-Lemon-Bar,Lemon,0,0
57954,Cherry-Cherry-Lemon,Cherry,0,0
57955,Cherry-Cherry-Cherry,Cherry,2,1
57956,Cherry-Lemon-Lemon,Cherry,0,0
57957,Cherry-Bar-Lemon,Cherry,0,0
57958,Cherry-Lemon-Cherry,Cherry,0,0
57959,Bell-Lemon-Cherry,Bell,0,0
57960,Cherry-Bar-Cherry,Cherry,0,0
57961,Cherry-Lemon-Lemon,Cherry,0,0
57962,Bell-Lemon-Bell,Bell,0,0
57963,Cherry-Lemon-Cherry,Cherry,0,0
57964,Bar-Cherry-Lemon,Bar,0,0
57965,Cherry-Lemon-Lemon,Cherry,0,0
57966,Cherry-Bell-Lemon,Cherry,0,0
57967,Cherry-Lemon-Cherry,Cherry,0,0
57968,Lemon-Cherry-Bar,Lemon,0,0
57969,Bell-Lemon-Cherry,Bell,0,0
57970,Bell-Lemon-Lemon,Bell,0,0
57971,Cherry-Cherry-Bar,Cherry,0,0
57972,Lemon-Cherry-Cherry,Lemon,0,0
57973,Lemon-Lemon-Cherry,Lemon,0,0
57974,Lemon-Cherry-Cherry,Lemon,0,0
57975,Cherry-Cherry-Cherry,Cherry,2,1
57976,Cherry-Bell-Cherry,Cherry,0,0
57977,Bell-Cherry-Cherry,Bell,0,0
57978,Bell-Lemon-Cherry,Bell,0,0
57979,Bell-Cherry-Cherry,Bell,0,0
57980,Bell-Cherry-Cherry,Bell,0,0
57981,Bar-Lemon-Bell,Bar,0,0
57982,Bell-Bell-Bell,Bell,10,1
57983,Lemon-Cherry-Lemon,Lemon,0,0
57984,Lemon-Lemon-Lemon,Lemon,4,1
57985,Bell-Lemon-Lemon,Bell,0,0
57986,Cherry-Lemon-Lemon,Cherry,0,0
57987,Cherry-Cherry-Cherry,Cherry,2,1
57988,Lemon-Cherry-Bar,Lemon,0,0
57989,Lemon-Cherry-Lemon,Lemon,0,0
57990,Cherry-Bell-Cherry,Cherry,0,0
57991,Cherry-Lemon-Lemon,Cherry,0,0
57992,Cherry-Seven-Cherry,Cherry,0,0
57993,Cherry-Bar-Cherry,Cherry,0,0
57994,Cherry-Cherry-Lemon,Cherry,0,0
57995,Lemon-Seven-Cherry,Lemon,0,0
57996,Cherry-Cherry-Bell,Cherry,0,0
57997,Lemon-Cherry-Cherry,Lemon,0,0
57998,Cherry-Cherry-Lemon,Cherry,0,0
57999,Cherry-Cherry-Cherry,Cherry,2,1
58000,Bell-Lemon-Lemon,Bell,0,0
58001,Lemon-Lemon-Bell,Lemon,0,0
58002,Cherry-Lemon-Bell,Cherry,0,0
58003,Cherry-Cherry-Cherry,Cherry,2,1
58004,Lemon-Bell-Cherry,Lemon,0,0
58005,Cherry-Lemon-Cherry,Cherry,0,0
58006,Cherry-Lemon-Cherry,Cherry,0,0
58007,Lemon-Bar-Lemon,Lemon,0,0
58008,Cherry-Lemon-Bell,Cherry,0,0
58009,Lemon-Cherry-Cherry,Lemon,0,0
58010,Lemon-Cherry-Cherry,Lemon,0,0
58011,Bell-Cherry-Cherry,Bell,0,0
58012,Cherry-Bell-Cherry,Cherry,0,0
58013,Bell-Bell-Cherry,Bell,0,0
58014,Cherry-Cherry-Bar,Cherry,0,0
58015,Lemon-Cherry-Cherry,Lemon,0,0
58016,Lemon-Cherry-Cherry,Lemon,0,0
58017,Cherry-Lemon-Cherry,Cherry,0,0
58018,Lemon-Cherry-Bell,Lemon,0,0
58019,Cherry-Lemon-Cherry,Cherry,0,0
58020,Cherry-Bell-Cherry,Cherry,0,0
58021,Lemon-Cherry-Cherry,Lemon,0,0
58022,Cherry-Seven-Bar,Cherry,0,0
58023,Cherry-Cherry-Bar,Cherry,0,0
58024,Cherry-Lemon-Lemon,Cherry,0,0
58025,Bar-Lemon-Bell,Bar,0,0
58026,Bar-Bell-Cherry,Bar,0,0
58027,Cherry-Lemon-Bell,Cherry,0,0
58028,Cherry-Cherry-Lemon,Cherry,0,0
58029,Cherry-Cherry-Cherry,Cherry,2,1
58030,Lemon-Cherry-Lemon,Lemon,0,0
58031,Cherry-Cherry-Cherry,Cherry,2,1
58032,Cherry-Cherry-Cherry,Cherry,2,1
58033,Cherry-Cherry-Lemon,Cherry,0,0
58034,Lemon-Cherry-Cherry,Lemon,0,0
58035,Lemon-Bar-Lemon,Lemon,0,0
58036,Bar-Cherry-Lemon,Bar,0,0
58037,Bell-Cherry-Cherry,Bell,0,0
58038,Cherry-Lemon-Cherry,Cherry,0,0
58039,Lemon-Cherry-Cherry,Lemon,0,0
58040,Lemon-Bell-Cherry,Lemon,0,0
58041,Bell-Lemon-Cherry,Bell,0,0
58042,Cherry-Cherry-Seven,Cherry,0,0
58043,Bar-Cherry-Cherry,Bar,0,0
58044,Bar-Cherry-Seven,Bar,0,0
58045,Cherry-Lemon-Bell,Cherry,0,0
58046,Cherry-Cherry-Cherry,Cherry,2,1
58047,Lemon-Cherry-Lemon,Lemon,0,0
58048,Bar-Cherry-Bell,Bar,0,0
58049,Cherry-Cherry-Cherry,Cherry,2,1
58050,Cherry-Cherry-Seven,Cherry,0,0
58051,Lemon-Cherry-Lemon,Lemon,0,0
58052,Lemon-Cherry-Bar,Lemon,0,0
58053,Lemon-Bell-Cherry,Lemon,0,0
58054,Bar-Cherry-Lemon,Bar,0,0
58055,Cherry-Cherry-Cherry,Cherry,2,1
58056,Cherry-Cherry-Cherry,Cherry,2,1
58057,Lemon-Cherry-Bar,Lemon,0,0
58058,Cherry-Cherry-Cherry,Cherry,2,1
58059,Bar-Cherry-Bar,Bar,0,0
58060,Cherry-Cherry-Cherry,Cherry,2,1
58061,Cherry-Cherry-Bell,Cherry,0,0
58062,Cherry-Lemon-Lemon,Cherry,0,0
58063,Lemon-Cherry-Lemon,Lemon,0,0
58064,Lemon-Bell-Cherry,Lemon,0,0
58065,Bell-Cherry-Cherry,Bell,0,0
58066,Lemon-Cherry-Cherry,Lemon,0,0
58067,Bell-Cherry-Cherry,Bell,0,0
58068,Lemon-Cherry-Bell,Lemon,0,0
